Emp_ID,Name,Sex,DOB,Age,Join_Date,Tenure,Gross_Pay,Net_Pay,Deductions,Deduction_perc,Role,Dept
16914,'Cristobal Parks',M,10/05/1987,33,14/11/2016,44,137151.25,118760,18391.25,13.41,'Security Operations Technician II..','APJ Security Services - SOCC'
20254,'Erich Santos',M,09/05/1994,26,21/05/2018,25,169927.5,139090,30837.5,18.15,'Software Engineer II..','GSS EPIC Engineering (HC COGS)'
19940,'Monty Dixon',M,13/08/1992,27,05/03/2018,28,99611.25,88640,10971.25,11.01,'Software Development Engineer in Test II..','Media Analytics'
21851,'Antione Vaughan',M,05/11/1994,25,16/05/2019,13,95458.75,83242.5,12216.25,12.8,'Network Engagement Consultant..','Networks - EMEA Infrastructure'
21971,'Tamera Boyd',F,03/06/1991,29,06/06/2019,13,173667,113818,59849,34.46,'Solutions Architect II..','GSS EPIC CIAM'
22434,'Gabrielle Moore',F,23/01/1995,25,05/09/2019,10,86283,80120,6163,7.14,'System Operations Engineer..','Platform Operations'
20638,'Eddie Morrow',F,27/11/1992,27,02/08/2018,23,115117,102323,12794,11.11,'Media Operations Engineer..','Amatec - BOCC/EMM'
16861,'Ernest Mahoney',M,10/04/1989,31,09/04/2018,27,140293.75,120491.25,19802.5,14.12,'Platform Operations Engineer..','Platform Operations'
21495,'Aurelia Phillips',F,29/06/1991,29,11/02/2019,17,94576,82246,12330,13.04,'Collections Specialist..','Finance - Customer Revenue Operations GA'
17667,'Belinda Moran',F,22/05/1995,25,23/03/2017,39,97572,83360,14212,14.57,'Technical Solutions Engineer..','AmaTec - Americas TSE'
21814,'Mel Miles',M,08/12/1994,25,13/05/2019,14,132840,110326.25,22513.75,16.95,'Platform Operations Engineer..','Platform Operations'
21773,'Aline Kirk',F,13/01/1994,26,02/05/2019,14,93100,83849,9251,9.94,'Technical Solutions Engineer..','AmaTec - APJ TSE'
20054,'Aida Rocha',F,27/03/1995,25,11/04/2019,15,86148,80330,5818,6.75,'Platform Operations Engineer.Associate.','Platform Operations'
16933,'Osvaldo Welch',M,16/08/1990,29,21/11/2016,43,196736.25,105895,90841.25,46.17,'Software Engineer.Senior.','GSS EPIC Engineering (HC COGS)'
17061,'Rosanna Glenn',F,27/05/1994,26,19/12/2016,42,62908,58870,4038,6.42,'Client Service Manager.Associate.','APJ - AMG'
17040,'Lauren Ponce',M,10/10/1993,26,15/12/2016,43,124907.5,87873.75,37033.75,29.65,'Software Development Engineer in Test II..','Dynamic Media SQA'
15387,'Casandra Cochran',F,21/01/1992,28,01/12/2016,43,92211,71462,20749,22.5,'Release Engineer II..','IT DevOps'
17027,'Colby Alexander',M,16/04/1984,36,12/12/2016,43,158255,137950,20305,12.83,'Client Service Manager.Senior.','Americas- AMG'
17488,'Michale Vincent',M,05/05/1987,33,16/03/2017,39,211571.25,146928.75,64642.5,30.55,'Software Development Engineer in Test.Senior.','Storage Engineering'
22157,'Clay Mccarthy',M,31/05/1990,30,08/07/2019,12,149356.25,117263.75,32092.5,21.49,'System Operations Engineer II..','Media Reliability Engineering'
17112,'Paul Doyle',M,02/12/1983,36,29/12/2016,42,193732.5,149173.75,44558.75,23,'Solutions Architect II..','APJ Security Services'
17107,'Merrill Simpson',M,13/10/1988,31,26/12/2016,42,365701.25,215516.25,150185,41.07,'Product Support Engineer.Senior Lead.','Media Reliability Engineering'
17187,'Stefan Banks',M,07/04/1981,39,19/01/2017,41,211831.25,168931.25,42900,20.25,Recruiter.Senior.,'Talent Acquisition'
20815,'Jane Turner',F,01/04/1995,25,10/09/2018,22,73679,66826,6853,9.3,'Media Operations Engineer.Associate.','Amatec - BOCC/EMM'
20632,'Aurelio Powell',M,22/11/1989,30,02/08/2018,23,153492.5,113036.25,40456.25,26.36,'Client Service Manager..','Americas- AMG'
17338,'Tania Yoder',F,22/08/1992,27,13/02/2017,41,126230,107703,18527,14.68,'Software Development Engineer in Test.Senior.','Media Experience SQA'
17205,'Long Krause',M,10/12/1993,26,23/01/2017,41,90383.75,81417.5,8966.25,9.92,'Account Service Manager..','Americas- AMG'
22012,'Nathanael Sampson',M,01/12/1992,27,13/06/2019,13,144355,122465,21890,15.16,'Technical Solutions Engineer..','AmaTec - CIAM'
22307,'Freda Chapman',F,03/09/1994,25,08/08/2019,11,65967,61568,4399,6.67,'Security Operations Technician..','APJ Security Services - SOCC'
21876,'Leticia Kim',F,05/07/1990,30,20/05/2019,13,88267,79056,9211,10.44,'Software Engineer..','Enterprise Applications'
22139,'Margret Brewer',F,05/10/1993,26,04/07/2019,12,86283,68578,17705,20.52,'Software Engineer..','Enterprise Applications'
17310,'Jospeh Arellano',M,14/11/1984,35,17/08/2017,34,263810,130821.25,132988.75,50.41,'Software Engineer.Senior II.','Corporate Systems'
17241,'Kenton Richards',M,01/12/1992,27,05/10/2017,33,124713.75,112543.75,12170,9.76,'Platform Operations Engineer..','Platform Operations'
20607,'Denver Aguirre',M,06/06/1993,27,26/07/2018,23,194245,157911.25,36333.75,18.71,'Software Engineer II..','Media Portal'
17402,'Zachariah Blanchard',M,28/01/1988,32,27/02/2017,40,314486.25,233245,81241.25,25.83,'Security Operations Center Specialist.Senior.','APJ Security Services - SOCC'
21819,'Ismael Jacobs',M,29/06/1992,28,13/05/2019,14,96728.75,84155,12573.75,13,'Server Tech Services Engineer..','Networks - APJ Infrastructure'
17665,'Misty Warner',F,17/12/1994,25,23/03/2017,39,108536,93041,15495,14.28,'Technical Solutions Engineer..','AmaTec - Americas TSE'
17670,'Stewart Schroeder',M,11/06/1990,30,23/03/2017,39,115201.25,102397.5,12803.75,11.11,'Technical Solutions Engineer..','AmaTec - Americas TSE'
17686,'Reed Mathews',M,17/05/1981,39,27/03/2017,39,210540,168618.75,41921.25,19.91,'Systems Administrator II..Windows','Enterprise Infrastructure Services'
17703,'Lessie Irwin',F,17/02/1991,29,27/03/2017,39,114942,97405,17537,15.26,'Product Operations Analyst II..','IT Product Management  Ops'
17661,'Stan Nash',M,10/03/1994,26,23/03/2017,39,140652.5,121942.5,18710,13.3,'Technical Solutions Engineer..','AmaTec - Americas TSE'
20686,'Stanley Newton',M,14/03/1995,25,16/08/2018,22,123348.75,105520,17828.75,14.45,'Media Operations Engineer.Associate.','Amatec - BOCC/EMM'
22620,'Cora Davila',F,22/02/1994,26,30/09/2019,9,72400,66720,5680,7.85,'Process  Quality Engineer..','Platform Operations'
17837,'Edmund Rich',M,15/10/1991,28,24/01/2019,17,155262.5,130948.75,24313.75,15.66,'Talent Sourcing and Research Specialist II..','Talent Acquisition'
17781,'Cathleen Rosales',F,03/06/1988,32,05/09/2019,10,104133,93538,10595,10.17,'Recruiter II..','Talent Acquisition'
17788,'Hal Burton',M,14/08/1988,31,24/01/2019,17,160785,130458.75,30326.25,18.86,'Talent Sourcing and Research Specialist II..','Talent Acquisition'
17736,'Hilda English',F,10/09/1993,26,13/05/2019,14,88970,76129,12841,14.43,'Technical Solutions Engineer.Associate.','AmaTec - Americas TSE'
19471,'Fern Middleton',F,03/03/1986,34,06/11/2017,32,101739,84901,16838,16.55,'Learning  Development Specialist II..','International - Learning  Dev'
18999,'Juliet Soto',F,01/02/1989,31,14/09/2017,34,121428,85111,36317,29.91,'Q/A Engineer.Senior.','IT DevOps'
20761,'Bruce Ruiz',M,13/04/1986,34,27/08/2018,22,283770,171355,112415,39.61,'Web Developer.Senior.','Marketing - Website Management'
21713,'Roosevelt Bennett',M,19/02/1993,27,22/04/2019,14,94250,81410,12840,13.62,'Financial Analyst..','Media Division Finance'
19918,'Emory Houston',M,24/02/1994,26,26/02/2018,28,117502.5,102611.25,14891.25,12.67,'Technical Solutions Engineer..','AmaTec - EMEA TSE'
17904,'Horace Russell',M,13/12/1993,26,27/04/2017,38,137243.75,95010,42233.75,30.77,'Software Engineer II..','AmaTec - APS'
17875,'Darell Church',M,09/08/1990,29,24/04/2017,38,201055,130312.5,70742.5,35.19,'Software Engineer.Senior.','GSS EPIC Engineering (HC COGS)'
22614,'Olen Yoder',M,03/06/1995,25,26/09/2019,9,142936.25,135673.75,7262.5,5.08,'Platform Operations Engineer..','Platform Operations'
22016,'Victoria Werner',F,23/05/1993,27,13/06/2019,13,95301,83758,11543,12.11,'Sales Development Representative..','APJ Sales Development'
21808,'Jeromy Pacheco',M,05/03/1991,29,09/05/2019,14,134987.5,115855,19132.5,14.17,'Technical Solutions Engineer.Associate.','AmaTec - EMEA TSE'
17882,'Essie Reese',F,13/08/1994,25,20/08/2018,22,87102,77481,9621,11.05,'Technical Solutions Engineer.Associate.','AmaTec - Weekend TSE'
19177,'Marlon Orozco',M,30/03/1980,40,12/10/2017,33,292721.25,218646.25,74075,25.31,'Security Operations Center Specialist.Senior.','APJ Security Services - SOCC'
17928,'Elroy Ware',M,01/08/1994,25,05/08/2019,11,126560,111085,15475,12.23,'Platform Operations Engineer.Associate.','Platform Operations'
18206,'Roscoe Moore',M,15/02/1994,26,25/05/2017,37,118465,93112.5,25352.5,21.4,'Technical Solutions Engineer..','AmaTec - APJ TSE'
18247,'Keenan Estes',M,01/04/1995,25,01/06/2017,37,112037.5,97750,14287.5,12.75,'Technical Solutions Engineer..','AmaTec - Americas TSE'
22030,'Warren Camacho',M,10/03/1995,25,17/06/2019,12,107052.5,88578.75,18473.75,17.26,'Platform Operations Engineer.Associate.','Platform Operations'
18149,'Joan Owen',F,06/03/1993,27,22/05/2017,37,89792,79425,10367,11.55,'Technical Solutions Engineer..','AmaTec - EMEA TSE'
18243,'Jarred Mata',M,03/11/1983,36,01/06/2017,37,279960,160606.25,119353.75,42.63,'Support Delivery Manager II..','AmaTec - SDM'
18280,'Elton Odom',M,03/03/1994,26,07/03/2019,16,129501.25,113780,15721.25,12.14,'Technical Solutions Engineer.Associate.','AmaTec - Americas TSE'
18378,'Filiberto Becker',M,19/03/1994,26,01/08/2019,11,105707.5,98378.75,7328.75,6.93,'Platform Operations Engineer.Associate.','Platform Operations'
20691,'Kristina Montoya',F,29/03/1993,27,16/08/2018,22,50355,47029,3326,6.61,'Product Operations Analyst.Associate.','IT Product Management  Ops'
22009,'Sherrie Leonard',F,03/03/1996,24,13/06/2019,13,73121,63951,9170,12.54,'Q/A Engineer..','AmaTec - APS'
21818,'Jill Oneill',F,31/10/1994,25,13/05/2019,14,85661,68719,16942,19.78,'Solutions Architect.Associate.','Service Delivery Americas Web'
18483,'Elsa Salinas',F,03/05/1995,25,03/07/2017,36,82178,70847,11331,13.79,'Technical Support Engineer..','AmaTec - Weekend TSE'
17214,'Adan Baxter',M,04/04/1994,26,03/07/2017,36,151883.75,121957.5,29926.25,19.7,'Software Engineer II..','LUNA/OPEN Engineering'
17218,'Mauricio Cervantes',M,29/01/1996,24,03/07/2017,36,140255,95045,45210,32.23,'Software Engineer II..','Web Performance Engineering'
18616,'Melody Munoz',F,14/10/1994,25,17/07/2017,35,67250,63311,3939,5.86,'Product Operations Analyst..','Web Strategy'
17220,'Albert Velazquez',M,01/01/1996,24,03/07/2017,36,105165,72377.5,32787.5,31.18,'Software Development Engineer in Test II..','Dynamic Media SQA'
17221,'Harry Cook',M,15/10/1994,25,03/07/2017,36,135765,94652.5,41112.5,30.28,'Software Engineer II..','LUNA/OPEN Engineering'
17224,'Kerry Hunter',M,02/02/1995,25,03/07/2017,36,126392.5,106338.75,20053.75,15.87,'Software Engineer II..','IT DevOps'
17225,'Johnathon Day',M,02/12/1994,25,03/07/2017,36,109936.25,79396.25,30540,27.78,'Software Development Engineer in Test II..','Media Analytics'
17227,'Wilson Ingram',M,17/07/1995,24,03/07/2017,36,167003.75,111892.5,55111.25,33,'Software Engineer II..','Media Services Engineering'
17247,'Kristy Orozco',F,11/04/1995,25,03/07/2017,36,108895,93351,15544,14.27,'Software Engineer II..','GSS EPIC Engineering (HC COGS)'
17255,'Allan Wilkins',M,07/08/1994,25,03/07/2017,36,102501.25,79452.5,23048.75,22.49,'Software Development Engineer in Test..','Web Performance Engineering'
17267,'Lucia Spencer',F,23/02/1994,26,03/07/2017,36,76234,57793,18441,24.19,'Software Development Engineer in Test..','Media Portal'
18461,'Leon Pugh',M,25/11/1995,24,03/07/2017,36,139372.5,92416.25,46956.25,33.69,'Software Engineer II..','Web Performance Engineering'
18470,'Bessie Brennan',F,20/07/1995,24,03/07/2017,36,104496,70991,33505,32.06,'Software Engineer II..','IT DevOps'
18477,'Faith Krause',F,30/06/1995,25,03/07/2017,36,97853,85731,12122,12.39,'Technical Solutions Engineer..','AmaTec - Americas TSE'
18478,'Clare Bradley',F,30/12/1994,25,03/07/2017,36,114002,83381,30621,26.86,'Software Engineer II..','Media Ghost'
22549,'Marion Oconnor',F,22/08/1993,26,16/09/2019,9,107952,94393,13559,12.56,'Technical Solutions Engineer..','AmaTec - Americas TSE'
22637,'Angel Powell',F,22/11/1993,26,10/10/2019,9,85988,80178,5810,6.76,'Media Operations Engineer.Associate.','Amatec - BOCC/EMM'
17213,'Josh Pace',M,21/04/1995,25,03/07/2017,36,142135,102950,39185,27.57,'Software Engineer II..','Enterprise Applications'
18481,'Nickolas Gill',M,17/04/1991,29,29/06/2017,36,160588.75,136575,24013.75,14.95,'Solutions Architect II..','APJ Security Services'
18465,'Kelsey Parsons',F,27/11/1995,24,03/07/2017,36,80779,68305,12474,15.44,'Technical Solutions Engineer..','AmaTec - APJ TSE'
18480,'Freddie Friedman',M,01/01/1996,24,03/07/2017,36,111907.5,79666.25,32241.25,28.81,'Software Engineer..','Media Portal'
18618,'Otto Hogan',M,25/08/1989,30,17/07/2017,35,242801.25,191398.75,51402.5,21.17,'Solutions Architect II..','GSS EPIC GCS SDK'
17223,'Ulysses Haas',M,19/12/1995,24,03/07/2017,36,125437.5,93392.5,32045,25.55,'Software Engineer II..','Enterprise Applications'
18473,'Laurie Morales',F,03/05/1996,24,03/07/2017,36,87014,52500,34514,39.66,'Software Engineer..','Media Analytics'
22278,'Cody Dorsey',M,04/03/1993,27,01/08/2019,11,143713.75,116558.75,27155,18.9,'Platform Operations Engineer..','Platform Operations'
22430,'Man Sheppard',M,02/06/1996,24,05/09/2019,10,117487.5,109828.75,7658.75,6.52,'Technical Solutions Engineer.Associate.','AmaTec - Americas TSE'
18578,'Glen Silva',M,06/10/1992,27,11/07/2019,12,132302.5,113873.75,18428.75,13.93,'Platform Operations Engineer.Associate.','Platform Operations'
18627,'Shon Lambert',M,11/07/1993,27,20/07/2017,35,89043.75,82628.75,6415,7.2,'Product Operations Analyst..','IT Product Management  Ops'
18634,'Damon Marsh',M,11/07/1990,30,20/07/2017,35,312637.5,192111.25,120526.25,38.55,'Relationship Manager..','Web Americas Inside Sales East'
18653,'Lindsay Trevino',F,25/02/1994,26,24/07/2017,35,66079,59055,7024,10.63,'Client Service Manager.Associate.','Americas- AMG'
18656,'Danielle Estrada',F,30/08/1992,27,24/07/2017,35,62947,59926,3021,4.8,'Account Service Manager..','Americas- AMG'
18661,'Benjamin James',M,17/02/1991,29,24/07/2017,35,83383.75,72965,10418.75,12.49,'Account Service Manager..','Americas- AMG'
18668,'Tyler Collins',M,19/09/1975,44,24/07/2017,35,510842.5,253700,257142.5,50.34,'Manager.Senior.Software Development Engineer in Test','Media Analytics'
18714,'Pauline Herman',F,10/10/1991,28,31/07/2017,35,112067,97704,14363,12.82,'Solutions Architect..','Service Delivery APJ'
18833,'Art Serrano',M,17/04/1993,27,21/08/2017,34,82973.75,73041.25,9932.5,11.97,'Account Service Manager..','APJ - AMG'
22289,'Rhea Bennett',F,03/10/1992,27,05/08/2019,11,93185,72026,21159,22.71,'Software Engineer..','Media Services Engineering'
21969,'Jessie Dean',M,12/12/1991,28,06/06/2019,13,92471.25,78982.5,13488.75,14.59,'Technical Solutions Engineer..','AmaTec - Americas TSE'
22269,'Brooke Joyce',F,13/10/1995,24,01/08/2019,11,93185,87469,5716,6.13,'Software Engineer..','AmaTec - APS'
21972,'Betty Tanner',F,24/04/1995,25,06/06/2019,13,81178,47548,33630,41.43,'Solutions Architect..','GSS EPIC Product Evaluation'
20476,'Karla Hopkins',F,12/06/1993,27,02/07/2018,24,91439,63788,27651,30.24,'Software Development Engineer in Test II..','Media Services Engineering'
18727,'Fredric Oneal',M,11/11/1989,30,19/02/2018,28,222110,128283.75,93826.25,42.24,'Software Engineer.Senior.','Corporate Systems'
18918,'Etta Maldonado',F,11/08/1992,27,04/09/2017,34,62100,58263,3837,6.18,'Client Service Manager.Associate.','Americas- AMG'
18921,'Owen Barajas',M,28/11/1989,30,04/09/2017,34,213185,170597.5,42587.5,19.98,'Software Engineer.Senior.','Media Analytics'
18978,'Abe Esparza',M,08/11/1991,28,11/09/2017,34,74370,66966.25,7403.75,9.96,'Account Service Manager..','EMEA - AMG'
19008,'Lucius Underwood',M,31/01/1991,29,14/09/2017,34,107193.75,92563.75,14630,13.65,'Order Analyst II..','Finance - Customer Revenue Operations GA'
18975,'Coy Charles',M,08/04/1976,44,11/09/2017,34,416862.5,293400,123462.5,29.62,'Manager.Senior.Facilities Operations','Global Real Estate and Workplace Productivity'
22452,'Osvaldo Tyler',M,24/03/1993,27,09/09/2019,10,148791.25,129980,18811.25,12.64,'Software Engineer II..','Enterprise Applications'
22606,'Marlin Kramer',M,12/08/1994,25,26/09/2019,9,88021.25,81536.25,6485,7.37,'Server Tech Services Engineer..','Networks - EMEA Infrastructure'
19203,'Martha Smith',F,05/12/1993,26,19/10/2017,32,62087,57097,4990,8.04,'Software Development Engineer in Test..','Dynamic Media SQA'
21848,'Ivory Mitchell',M,24/11/1993,26,16/05/2019,13,111090,97162.5,13927.5,12.54,'Technical Solutions Engineer.Associate.','AmaTec - EMEA TSE'
22032,'Dion Holmes',M,02/04/1993,27,17/06/2019,12,95458.75,84287.5,11171.25,11.7,'Network Engagement Consultant..','Networks - EMEA Infrastructure'
19364,'Edward Newman',M,17/10/1994,25,23/10/2017,32,91283.75,79005,12278.75,13.45,'Software Development Engineer in Test..','Dynamic Media SQA'
19472,'Danial Mooney',M,15/04/1995,25,06/11/2017,32,97863.75,84038.75,13825,14.13,'Software Development Engineer in Test II..','Dynamic Media SQA'
19173,'Noelle Blair',F,29/06/1992,28,11/07/2019,12,94032,75769,18263,19.42,'Platform Operations Engineer.Associate.','Platform Operations'
22445,'Holly Perry',F,16/09/1995,24,09/09/2019,10,96185,90114,6071,6.31,'Software Engineer..','AmaTec - APS'
22247,'Isabel Daugherty',F,02/03/1992,28,25/07/2019,11,112454,95093,17361,15.44,'Platform Operations Engineer..','Platform Operations'
22310,'Lionel Noble',M,08/06/1995,25,08/08/2019,11,128200,112072.5,16127.5,12.58,'Systems Engineer..','GSS EPIC Engineering (HC COGS)'
20690,'Edwardo Benjamin',M,13/12/1994,25,16/08/2018,22,114146.25,98426.25,15720,13.77,'Media Operations Engineer.Associate.','Amatec - BOCC/EMM'
20655,'Kathrine Frost',F,31/08/1994,25,06/08/2018,23,78816,68561,10255,13.01,'Technical Solutions Engineer.Associate.','AmaTec - Americas TSE'
19663,'Rosemary Turner',F,23/03/1996,24,21/12/2017,30,89696,74162,15534,17.32,'Software Development Engineer in Test II..','Media Experience SQA'
22450,'Lilian Garrison',F,30/11/1978,41,09/09/2019,10,136725,97155,39570,28.94,'Services Analyst II..','Service Delivery Excellence'
21768,'Leta Burnett',F,04/05/1995,25,29/04/2019,14,84566,74134,10432,12.34,'Media Operations Engineer.Associate.','Amatec - BOCC/EMM'
21719,'Damon Harper',M,02/01/1993,27,22/04/2019,14,164892.5,131083.75,33808.75,20.5,'Solutions Architect..','GSS EPIC CIAM'
19888,'Ellis Cook',M,10/10/1994,25,19/02/2018,28,113085,89607.5,23477.5,20.76,'Security Operations Technician II..','APJ Security Services - SOCC'
20024,'Sean Snyder',M,31/03/1994,26,01/07/2019,12,140323.75,122275,18048.75,12.86,'Technical Solutions Engineer.Associate.','AmaTec - APJ TSE'
18087,'Keneth Frost',M,21/06/1997,23,04/04/2019,15,130818.75,110238.75,20580,15.73,'Platform Operations Engineer.Associate.','Platform Operations'
18094,'Avery Chan',M,30/07/1997,22,02/05/2019,14,95458.75,81380,14078.75,14.75,'Systems Engineer..','Product - Custom'
20149,'Josue Buchanan',M,22/01/1994,26,03/05/2018,26,95206.25,69568.75,25637.5,26.93,'Client Service Manager.Associate.','Americas- AMG'
22095,'Olen Ortiz',M,21/03/1993,27,27/06/2019,12,133472.5,117261.25,16211.25,12.15,'Technical Solutions Engineer.Associate.','AmaTec - APJ TSE'
